kid,Id,code_a,dir_a,azi_a,code_b,dir_b,azi_b,code_start,dir_start,code_end,dir_end,travel_mode,azi_a_raw,azi_b_raw,azi_a_sw,azi_b_sw,azi_a_pl,azi_b_pl,axis_fix,geometry_wkt
2254,2254-26,6,SW,220.41367602262207,2,NE,40.409356105399866,2,NE,6,SW,2-6,219.54871053622287,39.54483872174015,220.41367602262207,40.409356105399866,224.07595464722135,44.07595464722134,1,"LINESTRING (34.8528 31.9374, 34.84548 31.92984)"
2202,2202-37,7,W,249.42185889417377,3,E,69.41039783758974,3,E,7,W,3-7,249.42185889417377,69.41039783758974,194.72770710881116,14.723777058424645,252.29596847653437,72.29596847653437,0,"LINESTRING (34.963 32.23351, 34.94151 32.22665)"
2301,2301-73,3,E,94.4964384200789,7,W,274.50751629084846,7,W,3,E,7-3,94.4964384200789,274.50751629084846,356.84737591454297,176.84657916591965,93.82872193039738,273.82872193039736,0,"LINESTRING (34.96332 32.2334, 34.98409 32.23201)"
479,479-84,4,SE,145.94653091215577,8,NW,325.9547334029997,8,NW,4,SE,8-4,145.94653091215577,325.9547334029997,314.29815025119234,134.28729147121894,141.30314307372262,321.3031430737226,0,"LINESTRING (35.16653 32.91194, 35.18163 32.89309)"
1075,1075-37,7,W,274.26872331417184,3,E,94.26302350201517,3,E,7,W,3-7,274.26872331417184,94.26302350201517,177.04205200763175,357.04243208883406,273.60013677462996,93.60013677462995,0,"LINESTRING (35.16657 32.91211, 35.15608 32.91277)"
1074,1074-73,3,E,88.48375143334837,7,W,268.49204842136095,7,W,3,E,7-3,88.48375143334837,268.49204842136095,1.0472778313790985,181.04747369307358,88.72446976410409,268.72446976410413,0,"LINESTRING (35.16653 32.91196, 35.1818 32.9123)"
2305,2305-84,4,SE,140.1357086677004,8,NW,320.1566091117328,8,NW,4,SE,8-4,140.1357086677004,320.1566091117328,319.66777289041033,139.64418138167323,135.81384563153551,315.8138456315355,0,"LINESTRING (34.70957 31.30371, 34.74982 31.2623)"
2306,2306-51,1,N,342.237090854557,5,S,162.2320958790247,5,S,1,N,5-1,342.237090854557,162.2320958790247,114.31127863798189,294.32593940191816,339.534230387777,159.53423038777694,0,"LINESTRING (34.70972 31.30385, 34.70011 31.3296)"
481,481-51,1,N,15.64496713372379,5,S,195.64685286707356,5,S,1,N,5-1,15.64496713372379,195.64685286707356,67.98197929232208,247.98799673173983,18.369129461317506,198.3691294613175,0,"LINESTRING (35.15615 32.91283, 35.15962 32.92328)"
1075,1075-73,3,E,94.31509678379352,7,W,274.320812874302,7,W,3,E,7-3,94.31509678379352,274.320812874302,357.0062449572555,177.00585911815526,93.64414401196993,273.64414401196996,0,"LINESTRING (35.15597 32.91263, 35.16649 32.91196)"
1073,1073-37,7,W,276.6009951745807,3,E,96.5841611338248,3,E,7,W,3-7,276.6009951745807,96.5841611338248,175.42095190250137,355.4226901601965,275.567729460616,95.56772946061604,0,"LINESTRING (35.15589 32.9128, 35.12491 32.91582)"
2212,2212-62,2,NE,28.614833388185236,6,SW,208.61753234950783,6,SW,2,NE,6-2,28.614833388185236,208.61753234950783,52.14974645583392,232.15431029892176,32.61516290174181,212.61516290174183,0,"LINESTRING (34.93112 31.94798, 34.93622 31.95595)"
361,361-15,5,S,189.5687825951521,1,N,9.56654496356333,1,N,5,S,1-5,189.5687825951521,9.56654496356333,256.51011255833913,76.49785987864455,191.18115497911415,11.181154979114167,0,"LINESTRING (34.93071 31.948, 34.92648 31.9266)"
514,514-62,2,NE,34.243805233553886,6,SW,214.2494470197644,6,SW,2,NE,6-2,34.243805233553886,214.2494470197644,45.87921396672951,225.88685905519935,38.60743073919261,218.60743073919258,0,"LINESTRING (34.931 31.948, 34.94166 31.96135)"
483,483-51,1,N,338.16568038274465,5,S,158.16081770069633,5,S,1,N,5-1,338.16568038274465,158.16081770069633,120.05406850905155,300.06490026913013,334.5792355554264,154.57923555542644,0,"LINESTRING (35.16373 32.94177, 35.15479 32.96058)"
477,477-15,5,S,194.01795985893466,1,N,14.016491825459639,1,N,5,S,1-5,194.01795985893466,14.016491825459639,250.17792463818546,70.17267248536874,196.49152630590527,16.491526305905282,0,"LINESTRING (35.16361 32.94153, 35.16091 32.93241)"
2264,2264-84,4,SE,148.01537184610447,8,NW,328.0172484442877,8,NW,4,SE,8-4,148.01537184610447,328.0172484442877,311.62726524864917,131.62450784659026,143.76159339055633,323.7615933905563,0,"LINESTRING (34.81059 32.01547, 34.81413 32.01064)"
2263,2263-48,8,NW,325.4987795891303,4,SE,145.49776165539265,4,SE,8,NW,4-8,325.4987795891303,145.49776165539265,134.36505453259102,314.3664131569511,321.10609384733476,141.1060938473348,0,"LINESTRING (34.81052 32.01601, 34.8086 32.01839)"
2248,2248-26,6,SW,239.99461503895193,2,NE,59.989340586836846,2,NE,6,SW,2-6,239.99461503895193,59.989340586836846,202.09593618509842,22.093129903969043,243.7807943982902,63.78079439829021,0,"LINESTRING (34.86295 31.94255, 34.85298 31.93764)"
2292,2292-15,5,S,157.89167348335567,1,N,337.8929537650166,1,N,5,S,1-5,157.89167348335567,337.8929537650166,300.0280568207858,120.02515288502238,154.5278994706736,334.52789947067356,0,"LINESTRING (34.86352 31.94329, 34.86594 31.93821)"
2291,2291-48,8,NW,323.7200175520639,4,SE,143.71625008700676,4,SE,8,NW,4-8,323.7200175520639,143.71625008700676,136.2442498419756,316.2489767899237,319.27341908724014,139.27341908724011,0,"LINESTRING (34.86388 31.94312, 34.85676 31.95139)"
2248,2248-62,2,NE,59.8398388042594,6,SW,239.84507092133884,6,SW,2,NE,6-2,59.8398388042594,239.84507092133884,22.213526316400507,202.21632689051066,63.643887125140566,243.64388712514054,0,"LINESTRING (34.85314 31.93756, 34.86303 31.94246)"
2257,2257-15,5,S,200.95272916852053,1,N,20.945505797330185,1,N,5,S,1-5,200.95272916852053,20.945505797330185,241.33529698823725,61.31803609138228,204.23723608803647,24.23723608803648,0,"LINESTRING (34.97143 32.20292, 34.95787 32.1728)"
2271,2271-51,1,N,19.856158856302383,5,S,199.85683569291874,5,S,1,N,5-1,19.856158856302383,199.85683569291874,62.70485299062793,242.70656679879139,23.01331782224794,203.01331782224796,0,"LINESTRING (34.97164 32.20297, 34.97291 32.20596)"
2280,2280-37,7,W,267.76874814079565,3,E,87.72398283571064,3,E,7,W,3-7,267.76874814079565,87.72398283571064,181.60340100905478,1.6017535147054502,268.06493300139863,88.06493300139861,0,"LINESTRING (34.52519 31.31634, 34.43906 31.31343)"
2244,2244-48,8,NW,318.58260818585586,4,SE,138.54464770888745,4,SE,8,NW,4-8,318.58260818585586,138.54464770888745,141.14676971902804,321.18693340582445,314.1917248127544,134.19172481275442,0,"LINESTRING (34.52519 31.31634, 34.45223 31.38727)"
2251,2251-73,3,E,78.34493523157288,7,W,258.34543420504986,7,W,3,E,7-3,78.34493523157288,258.34543420504986,8.337942270810178,188.33803862262988,79.95797636442337,259.95797636442336,0,"LINESTRING (34.52519 31.31634, 34.52615 31.31651)"
2276,2276-37,7,W,275.72357026452397,3,E,95.69081373881431,3,E,7,W,3-7,275.72357026452397,95.69081373881431,175.9620592090909,355.9651751919919,274.90707233146316,94.90707233146316,0,"LINESTRING (35.12451 31.25405, 35.06138 31.25947)"
2240,2240-73,3,E,88.00959238358578,7,W,268.0102876187271,7,W,3,E,7-3,88.00959238358578,268.0102876187271,1.4048789335699676,181.40490194821143,88.29018595577013,268.2901859557701,0,"LINESTRING (35.1246 31.25393, 35.12594 31.25397)"
2241,2241-51,1,N,351.17906269287573,5,S,171.1696218780208,5,S,1,N,5-1,351.17906269287573,171.1696218780208,102.38263124795938,282.4404300881276,349.7498585825587,169.7498585825587,0,"LINESTRING (35.12463 31.254, 35.10646 31.35448)"
2246,2246-15,5,S,191.64753830233218,1,N,11.636887598318026,1,N,5,S,1-5,191.64753830233218,11.636887598318026,253.78056598778318,73.73257507125527,193.536806989313,13.536806989313003,0,"LINESTRING (34.6637 31.65315, 34.64338 31.56875)"
2238,2238-48,8,NW,293.17631003564384,4,SE,113.17556484602152,4,SE,8,NW,4-8,293.17631003564384,113.17556484602152,163.1653591508886,343.16565489987806,290.1125882890933,110.11258828909328,0,"LINESTRING (34.66368 31.65327, 34.66226 31.65379)"
143,143-84,4,SE,118.180819879907,8,NW,298.18904063635927,8,NW,4,SE,8-4,118.180819879907,298.18904063635927,339.3365840912784,159.33251994891822,114.57412817451166,294.57412817451166,0,"LINESTRING (34.7987 31.8731, 34.81427 31.86598)"
2239,2239-73,3,E,103.22770119296091,7,W,283.246554425379,7,W,3,E,7-3,103.22770119296091,283.246554425379,350.56428122826304,170.5601672394616,101.3773825257693,281.3773825257693,0,"LINESTRING (34.6637 31.65309, 34.69963 31.64586)"
2243,2243-48,8,NW,337.3459198476054,4,SE,157.34571565064368,4,SE,8,NW,4-8,337.3459198476054,157.34571565064368,120.63880329036009,300.63926194761314,334.01076641604106,154.01076641604106,0,"LINESTRING (34.98237 31.57243, 34.98198 31.57323)"
2275,2275-73,3,E,93.63752107371153,7,W,273.7091435978545,7,W,3,E,7-3,93.63752107371153,273.7091435978545,357.41407433342334,177.40975556644918,93.146196311212,273.146196311212,0,"LINESTRING (34.98248 31.57229, 35.11929 31.56477)"
1067,1067-26,6,SW,227.421054621595,2,NE,47.39609298826926,2,NE,6,SW,2-6,227.421054621595,47.39609298826926,212.42937029215148,32.4086675804881,232.18971832341157,52.18971832341159,0,"LINESTRING (35.45565 32.86559, 35.40963 32.82988)"
1070,1070-51,1,N,18.852084105215948,5,S,198.86153746512701,5,S,1,N,5-1,18.852084105215948,198.86153746512701,63.66213361964621,243.68708795191432,22.03758957456071,202.0375895745607,0,"LINESTRING (35.45579 32.86553, 35.4732 32.90854)"
2295,2295-73,3,E,90.398482555907,7,W,270.4011466695781,7,W,3,E,7-3,90.398482555907,270.4011466695781,359.71901537995194,179.71899821777447,90.34104227884588,270.34104227884586,0,"LINESTRING (34.89236 31.91052, 34.8974 31.91049)"
2296,2296-37,7,W,284.1750254053421,3,E,104.1600489378203,3,E,7,W,3-7,284.1750254053421,104.1600489378203,169.93618719182442,349.93967531903144,282.15137344150423,102.15137344150426,0,"LINESTRING (34.89169 31.91079, 34.86336 31.91689)"
2287,2287-37,7,W,255.2561997537318,3,E,75.25306121039405,3,E,7,W,3-7,255.2561997537318,75.25306121039405,190.48079422074667,10.48002546682855,257.32876699593953,77.32876699593953,0,"LINESTRING (35.01141 31.77677, 35.00545 31.77543)"
2310,2310-51,1,N,345.34699781162254,5,S,165.34556424545977,5,S,1,N,5-1,345.34699781162254,165.34556424545977,110.64683643893983,290.65181197337745,342.83182756482046,162.8318275648205,0,"LINESTRING (35.3028 32.60684, 35.30014 32.61545)"
2314,2314-84,4,SE,152.66573258760098,8,NW,332.6680478785678,8,NW,4,SE,8-4,152.66573258760098,332.6680478785678,306.3137336068204,126.3095227007069,148.87536524790414,328.87536524790414,0,"LINESTRING (35.11566 31.5926, 35.12008 31.58528)"
2309,2309-73,3,E,78.25699140850993,7,W,258.2727928365356,7,W,3,E,7-3,78.25699140850993,258.2727928365356,8.19567374919187,188.19865147565594,80.03106901507931,260.0310690150793,0,"LINESTRING (35.30934 32.63328, 35.33864 32.63843)"
852,852-73,3,E,112.10872428903765,7,W,292.1181137588614,7,W,3,E,7-3,112.10872428903765,292.1181137588614,344.0713038644054,164.0677753401292,109.11895875813603,289.11895875813605,0,"LINESTRING (34.93769 31.89974, 34.95546 31.89358)"
216,216-73,3,E,85.82867257811805,7,W,265.8792785107574,7,W,3,E,7-3,85.82867257811805,265.8792785107574,2.912969192683853,182.91638705073237,86.45670538689866,266.45670538689865,0,"LINESTRING (35.01166 31.7765, 35.10775 31.78245)"
2193,2193-37,7,W,262.273298835476,3,E,82.2645809588328,3,E,7,W,3-7,262.273298835476,82.2645809588328,185.3681400216771,5.3670868539247465,263.47514856037554,83.47514856037557,0,"LINESTRING (35.14276 33.01651, 35.12676 33.01468)"
485,485-15,5,S,171.6953239241836,1,N,351.69818881530705,1,N,5,S,1-5,171.6953239241836,351.69818881530705,281.91581462077636,101.89833197170071,170.17400666978145,350.1740066697814,0,"LINESTRING (35.1429 33.01635, 35.14816 32.98598)"
486,486-51,1,N,8.32254358891234,5,S,188.3276528199158,5,S,1,N,5-1,8.32254358891234,188.3276528199158,78.04060546035791,258.0716521753793,9.856391185930933,189.85639118593093,0,"LINESTRING (35.14296 33.01652, 35.15233 33.07045)"
2286,2286-26,6,SW,239.86060237364563,2,NE,59.8499264262711,2,NE,6,SW,2-6,239.86060237364563,59.8499264262711,201.94561148876474,21.939989029618573,243.82984557076742,63.82984557076744,0,"LINESTRING (35.30921 32.63333, 35.28941 32.6236)"
1078,1078-26,6,SW,229.57824624776404,2,NE,49.56928397317469,2,NE,6,SW,2-6,229.57824624776404,49.56928397317469,210.57404877465243,30.56712089789275,234.21524706893297,54.215247068932975,0,"LINESTRING (35.33845 32.63834, 35.32183 32.62636)"
965,965-73,3,E,89.23439539309045,7,W,269.3027898730726,7,W,3,E,7-3,89.23439539309045,269.3027898730726,0.5053775334506095,180.50615582863466,89.3837928611002,269.3837928611002,0,"LINESTRING (35.14301 33.0164, 35.26853 33.01775)"
344,344-26,6,SW,237.41135760992893,2,NE,57.409259103711264,2,NE,6,SW,2-6,237.41135760992893,57.409259103711264,204.27269619528752,24.271453422436707,241.34931160307445,61.34931160307444,0,"LINESTRING (34.75775 31.73273, 34.75376 31.73055)"
348,348-62,2,NE,40.6107726463395,6,SW,220.62657574010083,6,SW,2,NE,6-2,39.41819994486987,219.43222752073171,40.6107726463395,220.62657574010083,43.89363452197828,223.89363452197827,1,"LINESTRING (34.75802 31.73289, 34.78468 31.7606)"
1135,1135-15,5,S,175.93496697289436,1,N,355.9385498757012,1,N,5,S,1-5,175.93496697289436,355.9385498757012,275.7719662685483,95.72516189195407,175.25079922526493,355.2507992252649,0,"LINESTRING (34.75792 31.733, 34.76474 31.65091)"
2308,2308-62,2,NE,40.672700520585245,6,SW,220.6807520199379,6,SW,2,NE,6-2,40.672700520585245,220.6807520199379,39.23169789353868,219.24031853072196,45.246228280422066,225.24622828042206,0,"LINESTRING (34.91152 32.00148, 34.92671 32.01654)"
2307,2307-15,5,S,197.7885858848148,1,N,17.786551202858107,1,N,5,S,1-5,197.7885858848148,17.786551202858107,245.44219942920907,65.43636216890484,200.6298799461015,20.629879946101507,0,"LINESTRING (34.91132 32.00144, 34.90748 31.99124)"
980,980-48,8,NW,292.9870192145384,4,SE,112.9797446713136,4,SE,8,NW,4-8,292.9870192145384,112.9797446713136,163.65166529962812,343.6544053162173,289.6511011334739,109.65110113347392,0,"LINESTRING (35.15069 33.07199, 35.13736 33.07675)"
981,981-84,4,SE,132.780483042398,8,NW,312.7813725050963,8,NW,4,SE,8-4,132.780483042398,312.7813725050963,327.38428504950576,147.3835538610891,127.92362182234415,307.9236218223441,0,"LINESTRING (35.15058 33.07196, 35.15221 33.07069)"
486,486-15,5,S,188.2814381257059,1,N,8.276367059904572,1,N,5,S,1-5,188.2814381257059,8.276367059904572,258.1369443377191,78.105955348731,189.80200971006997,9.802009710069958,0,"LINESTRING (35.15209 33.07043, 35.14279 33.0166)"
981,981-48,8,NW,312.0993067370351,4,SE,132.09841727231043,4,SE,8,NW,4-8,312.0993067370351,132.09841727231043,148.00227265215347,328.0029865692876,307.2615619127823,127.26156191278234,0,"LINESTRING (35.15226 33.07079, 35.15063 33.07203)"
1051,1051-51,1,N,22.409489955985283,5,S,202.41752983720514,5,S,1,N,5-1,22.409489955985283,202.41752983720514,59.59584813762838,239.61416115756447,25.731057596335976,205.73105759633597,0,"LINESTRING (35.11566 31.59258, 35.131 31.62441)"
421,421-84,4,SE,135.2623777352435,8,NW,315.2923622665379,8,NW,4,SE,8-4,135.2623777352435,315.2923622665379,324.99988043452635,144.97235368388468,130.52663778431295,310.5266377843129,0,"LINESTRING (35.30273 32.60642, 35.35841 32.55882)"
2309,2309-37,7,W,257.91876419900007,3,E,77.90296272790924,3,E,7,W,3-7,257.91876419900007,77.90296272790924,188.44976137824864,8.446691151236564,259.7278526689384,79.7278526689384,0,"LINESTRING (35.33849 32.63861, 35.30919 32.6333)"
1062,1062-62,2,NE,64.47607971084064,6,SW,244.48349074406923,6,SW,2,NE,6-2,64.47607971084064,244.48349074406923,18.31058525918024,198.31379596583773,68.00473335279322,248.0047333527932,0,"LINESTRING (35.33864 32.63843, 35.35238 32.64398)"
2315,2315-15,5,S,171.05438893078693,1,N,351.0579197337278,1,N,5,S,1-5,171.05438893078693,351.0579197337278,282.7554513390505,102.7353524142827,169.45237017030556,349.4523701703055,0,"LINESTRING (34.96403 32.74917, 34.97056 32.7141)"
2316,2316-51,1,N,347.9087139313365,5,S,167.9071611332273,5,S,1,N,5-1,347.9087139313365,167.9071611332273,107.11415626386811,287.1206431216269,345.7733662728724,165.7733662728724,0,"LINESTRING (34.9642 32.74912, 34.96133 32.76044)"
745,745-73,3,E,87.21423725214247,7,W,267.21948729805473,7,W,3,E,7-3,87.21423725214247,267.21948729805473,1.9543767391742504,181.95461123874892,87.62849967661826,267.6284996766183,0,"LINESTRING (34.88138 32.02604, 34.89128 32.02645)"
2312,2312-48,8,NW,310.3761492968993,4,SE,130.3754757949809,4,SE,8,NW,4-8,310.3761492968993,130.3754757949809,149.1642753428925,329.16480146612787,305.9199271360345,125.91992713603453,0,"LINESTRING (34.88158 32.02638, 34.88031 32.0273)"
421,421-48,8,NW,315.2326605065655,4,SE,135.20274589651046,4,SE,8,NW,4-8,315.2326605065655,135.20274589651046,145.0285486480766,325.05595404149454,310.4676708378389,130.4676708378389,0,"LINESTRING (35.35847 32.55903, 35.30292 32.60642)"
424,424-73,3,E,101.13125617202968,7,W,281.1444243679416,7,W,3,E,7-3,101.13125617202968,281.1444243679416,352.2244691356081,172.22210737316578,99.4661191450361,279.4661191450361,0,"LINESTRING (35.3584 32.5589, 35.38287 32.55482)"
368,368-37,7,W,257.6905085811509,3,E,77.67703369356778,3,E,7,W,3-7,257.6905085811509,77.67703369356778,188.6160191156535,8.613340608492962,259.52409182459274,79.52409182459274,0,"LINESTRING (35.35842 32.55905, 35.33338 32.55442)"
424,424-37,7,W,281.3040478234768,3,E,101.29087958436837,3,E,7,W,3-7,281.3040478234768,101.29087958436837,172.10915850209003,352.11155499751135,279.60275275896436,99.6027527589644,0,"LINESTRING (35.38289 32.55491, 35.35842 32.55905)"
2274,2274-73,3,E,105.66694197496751,7,W,285.69610758780937,7,W,3,E,7-3,105.66694197496751,285.69610758780937,348.98807163275865,168.9806028776366,103.37534988948617,283.3753498894862,0,"LINESTRING (35.38282 32.55483, 35.43703 32.54194)"
529,529-62,2,NE,29.002228308712045,6,SW,209.01062013481544,6,SW,2,NE,6-2,29.002228308712045,209.01062013481544,51.34744735047412,231.36123688670742,33.2154520045995,213.21545200459948,0,"LINESTRING (35.38291 32.5549, 35.3985 32.57871)"
2274,2274-37,7,W,285.67670420280297,3,E,105.64761383603435,3,E,7,W,3-7,285.67670420280297,105.64761383603435,168.99458845730246,349.0020282449515,283.35858842977154,103.35858842977157,0,"LINESTRING (35.43698 32.54206, 35.38291 32.5549)"
2231,2231-84,4,SE,120.82773465852965,8,NW,300.8592276732215,8,NW,4,SE,8-4,120.82773465852965,300.8592276732215,337.5255089385422,157.50831688381396,116.83441001479659,296.83441001479656,0,"LINESTRING (35.43705 32.54193, 35.49562 32.5123)"
536,536-84,4,SE,151.577417751197,8,NW,331.5919705427919,8,NW,4,SE,8-4,151.577417751197,331.5919705427919,307.98169079034733,127.95710481048471,147.43794253983293,327.43794253983293,0,"LINESTRING (35.43664 32.5415, 35.46371 32.49911)"
2249,2249-84,4,SE,124.94373670658445,8,NW,304.94890182358773,8,NW,4,SE,8-4,124.94373670658445,304.94890182358773,333.8137594653403,153.81042282098656,120.8172203310689,300.8172203310689,0,"LINESTRING (34.83905 31.84576, 34.84884 31.83992)"
2231,2231-48,8,NW,300.93961343585556,4,SE,120.90808272614893,4,SE,8,NW,4-8,300.93961343585556,120.90808272614893,157.44374903654062,337.46101650566743,296.907948919249,116.90794891924904,0,"LINESTRING (35.49562 32.5123, 35.43698 32.54206)"
425,425-73,3,E,102.78174708554822,7,W,282.7942104087016,7,W,3,E,7-3,102.78174708554822,282.7942104087016,351.0642253962699,171.0616349854478,100.886443435228,280.886443435228,0,"LINESTRING (35.49591 32.51203, 35.5191 32.50757)"
425,425-37,7,W,282.5789732758332,3,E,102.56648844295853,3,E,7,W,3-7,282.5789732758332,102.56648844295853,171.21462793202528,351.21717768742286,280.70153823645876,100.70153823645876,0,"LINESTRING (35.51914 32.50764, 35.49591 32.51203)"
932,932-26,6,SW,206.5297599862363,2,NE,26.529351562855567,2,NE,6,SW,2-6,206.5297599862363,26.529351562855567,234.22321547565002,54.222466025563634,210.50435004686094,30.50435004686095,0,"LINESTRING (35.51911 32.50741, 35.51835 32.50612)"
931,931-51,1,N,15.878335706861343,5,S,195.90475918797543,5,S,1,N,5-1,15.878335706861343,195.90475918797543,67.5941574669322,247.67899050051227,18.585584383044118,198.5855843830441,0,"LINESTRING (35.51937 32.5076, 35.56844 32.65353)"
932,932-62,2,NE,26.67334279526257,6,SW,206.67378883615868,6,SW,2,NE,6-2,26.67334279526257,206.67378883615868,54.051635192043726,234.05244855101375,30.661884828551155,210.66188482855117,0,"LINESTRING (35.51843 32.50603, 35.51926 32.50743)"
929,929-26,6,SW,237.7461165641885,2,NE,57.73894314275876,2,NE,6,SW,2-6,237.7461165641885,57.73894314275876,203.62163911759828,23.61749172525208,241.86072701267395,61.86072701267394,0,"LINESTRING (35.51824 32.50597, 35.50489 32.49883)"
457,457-73,3,E,100.02519495269975,7,W,280.05617165604883,7,W,3,E,7-3,100.02519495269975,280.05617165604883,353.01150328924575,173.00647439436423,98.53319555945298,278.53319555945296,0,"LINESTRING (35.51849 32.50595, 35.57614 32.4973)"
1171,1171-48,8,NW,303.10079167676275,4,SE,123.09240206989432,4,SE,8,NW,4-8,303.10079167676275,123.09240206989432,155.40296281306883,335.40799737055227,299.05460409906294,119.05460409906297,0,"LINESTRING (34.90533 31.9772, 34.88949 31.986)"
1168,1168-84,4,SE,121.4012920383941,8,NW,301.41370335267777,8,NW,4,SE,8-4,121.4012920383941,301.41370335267777,336.79777565929516,156.7907925843175,117.49597717758905,297.49597717758905,0,"LINESTRING (34.90486 31.9773, 34.9283 31.9651)"
689,689-15,5,S,199.8863512149739,1,N,19.885059129957426,1,N,5,S,1-5,199.8863512149739,19.885059129957426,242.74913771997856,62.74584758654916,202.99383455284902,22.993834552849034,0,"LINESTRING (34.9048 31.97746, 34.90236 31.97171)"
1151,1151-51,1,N,9.118410794869044,5,S,189.119761491477,5,S,1,N,5-1,9.118410794869044,189.119761491477,77.11899282784948,257.1267408972151,10.66563698776619,190.6656369877662,0,"LINESTRING (34.90499 31.9774, 34.90754 31.99094)"
144,144-48,8,NW,315.0416275383708,4,SE,135.03875701968624,4,SE,8,NW,4-8,315.0416275383708,135.03875701968624,144.8233542070005,324.82601044568884,310.5231404019401,130.5231404019401,0,"LINESTRING (34.83905 31.84576, 34.83361 31.85041)"
372,372-37,7,W,281.51888058036656,3,E,101.50020812078247,3,E,7,W,3-7,281.51888058036656,101.50020812078247,171.95377431018687,351.95720326963783,279.76852710604214,99.76852710604211,0,"LINESTRING (35.2077 32.70048, 35.17314 32.70643)"
643,643-84,4,SE,147.88495119717976,8,NW,327.9005074582187,8,NW,4,SE,8-4,147.88495119717976,327.9005074582187,312.1298713889385,132.10747628652763,143.42635503726302,323.426355037263,0,"LINESTRING (35.20769 32.70036, 35.2365 32.66153)"
598,598-84,4,SE,113.66508612751501,8,NW,293.6751715396386,8,NW,4,SE,8-4,113.66508612751501,293.6751715396386,343.0837360330831,163.07974542950078,110.3371287168017,290.3371287168017,0,"LINESTRING (35.20781 32.70027, 35.22648 32.69335)"
1136,1136-51,1,N,338.5567551454324,5,S,158.54854509644616,5,S,1,N,5-1,338.5567551454324,158.54854509644616,119.12368756797785,299.1430235265664,335.3031498867884,155.30314988678842,0,"LINESTRING (34.78468 31.7606, 34.76909 31.7945)"
348,348-26,6,SW,220.63185251635642,2,NE,40.616123627222294,2,NE,6,SW,2-6,219.42696124227987,39.41300205023731,220.63185251635642,40.616123627222294,223.8883197371099,43.888319737109896,1,"LINESTRING (34.78445 31.76058, 34.75792 31.733)"
347,347-73,3,E,77.98454100594356,7,W,257.9883046260546,7,W,3,E,7-3,77.98454100594356,257.9883046260546,8.53039857532754,188.53114028226358,79.69515353123397,259.695153531234,0,"LINESTRING (34.78458 31.76057, 34.79173 31.76187)"
838,838-73,3,E,88.65871521791996,7,W,268.66499705675403,7,W,3,E,7-3,88.65871521791996,268.66499705675403,0.928642760660387,180.92877547907366,88.86801420693017,268.8680142069302,0,"LINESTRING (35.23656 32.66153, 35.2482 32.66176)"
643,643-48,8,NW,327.8949654018574,4,SE,147.87947392976224,4,SE,8,NW,4-8,327.8949654018574,147.87947392976224,132.11363211624166,312.1359291936284,323.4204943298803,143.42049432988026,0,"LINESTRING (35.23648 32.66163, 35.20779 32.70029)"
488,488-48,8,NW,307.0642041200241,4,SE,127.05299417498763,4,SE,8,NW,4-8,307.0642041200241,127.05299417498763,152.36986393424996,332.37751397345625,302.55334440267205,122.55334440267207,0,"LINESTRING (35.30615 32.71098, 35.28541 32.72422)"
369,369-15,5,S,181.45466691158055,1,N,1.4544129780915966,1,N,5,S,1-5,181.45466691158055,1.4544129780915966,267.9063710941018,87.89732624574484,181.7201868899889,1.7201868899888877,0,"LINESTRING (35.30641 32.7108, 35.30594 32.69515)"
346,346-62,2,NE,45.66851747811902,6,SW,225.68910352510923,6,SW,2,NE,6-2,45.66851747811902,225.68910352510923,34.52038577465713,214.53900201463395,50.16416629404284,230.16416629404284,0,"LINESTRING (34.79173 31.76187, 34.83082 31.79448)"
156,156-62,2,NE,67.3493681593825,6,SW,247.354779491155,6,SW,2,NE,6-2,67.3493681593825,247.354779491155,16.338069806797336,196.34014311184632,70.42798127021449,250.42798127021447,0,"LINESTRING (34.82594 32.00385, 34.83615 32.00748)"
609,609-62,2,NE,43.50655155799857,6,SW,223.5130715657766,6,SW,2,NE,6-2,36.12511898590184,216.13038329539052,43.50655155799857,223.5130715657766,40.809793650117506,220.80979365011748,1,"LINESTRING (35.30617 32.71092, 35.31591 32.7222)"
597,597-73,3,E,92.90202245288472,7,W,272.91566792449885,7,W,3,E,7-3,92.90202245288472,272.91566792449885,357.98142065188006,177.98079433573355,92.46031066813318,272.46031066813316,0,"LINESTRING (35.226837 32.693295, 35.2521 32.69221)"
